x,y
-10.259481047728553,1.6257239718842316
-11.619405228527476,-5.203278405094359
-10.442450464028514,3.659550207567842
-8.317309263966688,4.659215818604952
-10.13145539286314,-0.7758220087449308
-9.749344664390648,-2.5637559496588587
-11.79812905974673,-3.4804572890273677
-9.520947604650667,-0.18008113121189784
-10.333545990417033,-1.0967647311978446
-11.726204899552213,0.4561613289314216
-12.675920099329797,1.0298846337741714
-6.113752433539737,3.803564137772465
-7.858449991994534,3.0189029082334042
-11.338008790680444,1.0240818224612152
-8.814062042729027,-2.637034102209982
-13.728380161375268,2.6456597258112295
-13.764466422388464,-1.6748699712150659
-9.807034115157386,3.482592918592386
-9.296218312131135,5.290680865656522
-10.356928492290958,2.2927077646232026
-10.149889593412976,-2.5531153556504003
-8.657552620019562,0.5514127413325377
-8.492898983314547,2.3508781775968774
-7.388210739112252,-5.107535025010028
-10.45847968620274,0.5559110584300571
-10.487477320123727,0.7200014371647981
-11.090780443268002,1.589962701417265
-5.884998417760896,2.4709335745280723
-5.531929788208995,2.825371893989969
-11.90286829611283,-7.711062022947404
-13.947130511943785,-2.163955342279563
-7.086109888120371,2.578833457432767
-10.351101750361448,-6.199273802286711
-9.607564907922583,-4.515345069513548
-13.193848308778463,0.38257027712284963
-10.183077174489219,2.272935506995862
-8.496021545181197,8.463305521553634
-8.697309895500222,-1.7548856647991258
-10.195346004490698,1.8341044301337588
-14.32138703817936,-2.4147701392078176
-13.903823384865287,-0.8029182647351987
-7.706244507651229,2.9666352789739276
-13.522025474676747,-4.890205831454185
-11.164590297381682,-1.8453205383223952
-7.651149500943233,3.278074104624076
-10.009257927107623,5.213605252864418
-10.698907160725131,3.6114257166777155
-6.6843952605701915,0.13438720040081345
-14.16445957382891,-1.8244766628728368
-13.05837663749996,-5.9288425075136715
-7.166793246748343,3.9137137935972817
-9.452947189277204,-0.9133124751196018
-10.786960240991682,-0.9654245455821374
-5.9386341091230275,0.2522483295735809
-12.290738188323523,-6.5469433834380455
-8.72150233009201,-0.43660114937686173
-10.372444327632682,-4.318320778608255
-10.928932944100719,-2.8170453889825557
-14.060969996483568,-3.108120327857623
-5.088118104504799,5.941406703623097
-7.6928948439644795,2.5560386192094278
-9.657866439278628,-0.7018244321833604
-7.563485447091964,-1.3141011424415823
-13.791726266330606,-2.2054992693121815
-7.25468203629823,2.086341861615433
-10.522618479533019,-4.106471901645182
-10.829576613881184,-1.6399137477981487
-15.0,-2.79880885288044
-9.186562690718523,2.499395554854419
-13.734335810573887,-7.519663886292499
-12.718159399725417,1.3842307830100067
-10.914330322449079,-4.107916002124686
-10.81436359850354,-6.556710480074207
-8.806384486299137,-1.7025254630867654
-6.604046589463122,3.9178462958308113
-9.585540283688193,2.2726978551378725
-9.891914010242695,3.051553266785388
-8.042398693911249,4.091610009378596
-6.816685373409701,-0.7345801470217589
-5.0,4.232227579134236
-14.971101782213267,-5.833126354156085
-10.102874877295775,1.657733695646206
-11.131113894857481,-1.6383021658608712
-12.166098438181352,-4.793012799603625
-10.29071596221447,-2.780137564812346
-11.335653758118458,3.9877578268922385
-7.743039845974122,-0.9757537911643794
-11.64807424956137,1.276816644090068
-7.782843890965763,1.6693515398798124
-7.119886510057665,-1.8201172498408795
-11.793622423241237,-0.6161489163961911
-8.562366915551635,2.3643729524698154
-12.666784735762405,-6.626480226281744
-8.973353327543142,0.7305451796500732
-12.764124040873824,-2.2685935955008185
-10.196571410818413,-3.646662693512976
-8.178354116178694,-2.9515794442840537
-8.066277661495985,1.8411263631476584
-10.489951253059152,2.77713933485153
-5.884402722765378,1.180462900538254
3.2494355433,-18.8961413406
3.3312055433,-19.2246713406
3.8619655433,-20.3532013406
4.0156955433,-20.1817313406
3.9364655433,-20.2102613406
4.0060355433,-20.4387913406
4.0639955433,-20.2673313406
4.1276155433,-20.3958613406
4.3906055433,-21.5243913406
4.6846555433,-21.8529213406
