x,y
-9.398434894024294,-4.781045996822782
-10.32373010476569,-1.181553245522976
-9.516253178484982,-2.718470485150451
-9.466739233983575,-2.19967593429627
-10.987689362934861,1.4481661194584854
-7.325689759818967,0.4832899667252836
-10.808271327889328,2.7683800348515217
-8.561194256326243,-3.2292876978983305
-12.918604478043996,-3.3056621096424874
-10.145289206276924,-0.6002182019519364
-12.17267927477444,-3.2784864115287102
-8.792059213861443,3.271174990016957
-6.857068266585622,0.3552275158134209
-11.057865947396334,-5.441225343387081
-11.920377379017788,-3.107341326137913
-6.964497410006975,-1.7947940408609155
-7.248728017870327,0.12951276327277794
-14.07639002468248,-0.6027572725808104
-9.366504195362127,0.4949394255609895
-11.007574702599784,-2.2043954147792957
-12.074712121347547,-1.448107114014032
-8.789187912004407,4.451751246316329
-6.605190930020861,-1.3031787429791055
-10.97013984116368,1.026243307206844
-7.071017838591593,-0.8222448138839021
-6.558379161993505,-5.91680550098883
-11.065847692611043,-1.0929497429192045
-13.873618458158446,-3.3424263961978986
-7.422732877242598,-5.937795518086304
-12.234749238712933,0.7621621685679583
-7.507437434318471,-6.018123266132391
-10.993753772424777,1.9237633981140247
-8.205088387614465,-1.3755452300233635
-10.377275198104793,0.6873726192398649
-10.490460636614564,0.6363332030446935
-11.061738272095466,-3.904891807800108
-7.134801579157787,-2.7379497872938927
-9.168367327781165,2.524630768904663
-6.002282958287908,5.651321654453515
-8.804121639960535,0.9244294246235945
-9.429528929618046,3.799426473496492
-12.830223329148675,0.5355642794920319
-9.021267969830688,-0.5170770399855158
-9.019478903632053,-4.788914651651834
-10.401302741939252,-0.28410899856678806
-9.7273433311761,7.5321917746533
-9.603819230983755,-3.0349769728528884
-12.04528299324237,1.78866579088802
-10.757437263057973,-0.6007629234122013
-10.942902040922592,-0.18055046568410174
-5.867235594354016,-4.363783824813264
-6.127832527589826,0.2851207941271974
-11.724683240978338,2.258719650369493
-8.580782049636899,4.2618513116153025
-6.99827444658045,4.010620142992879
-9.52945477347179,1.5749707510980202
-8.020944312227185,0.5801997653252343
-8.245620862822115,-1.3282692483914507
-8.819166420926842,-0.4161936403600116
-11.49725700035996,4.370569531149612
-7.975010841349299,1.9975024262334025
-6.841908382144047,-2.7971205752663852
-11.937348429034234,-4.2288684901364615
-14.258324236424927,-6.405843840572997
-11.460152135217134,1.674490441840958
-9.46988868090691,4.551538974654411
-13.742848579422216,0.3714558215021194
-11.128088899086737,-1.783649986798029
-10.133195846719477,4.980821313179442
-9.371368217089546,3.8489183735428454
-15.0,5.133041436512284
-12.224356869229663,-0.33936583657607894
-11.54739753866349,-3.0283326873139993
-5.802837455244114,6.877397856236861
-12.060545716911662,0.6928570903183201
-13.01338547454647,-6.141741056645248
-11.108282568579973,-0.6902272791040404
-6.186859800131241,1.029856691606118
-7.398049464646696,0.03941125624614515
-9.257472165847103,-4.006068049652008
-11.55379105071095,1.5065161129444484
-9.163224240964733,-1.8009824123070712
-8.967234723949757,-1.0729045539704878
-8.910464650415228,0.17761793910172188
-7.876611402933392,-1.848408904942247
-11.757552628089603,1.3658418009307087
-11.10770078181393,-1.9720054872204205
-9.745732156769495,-3.196562706620102
-8.375432964129387,-1.4229529697891234
-8.427725022798543,-7.4632742246985275
-7.284722357798007,7.106162404062778
-11.403082197267574,1.9103381202613852
-11.938978460474144,0.5778906209755871
-14.16092788856386,6.880393145752603
-12.12632408986108,5.005629637519445
-9.263995328137456,-2.4397949039444073
-9.270164132055066,2.3751964215542665
-11.725412165672348,-2.717190423282884
-7.633107970722095,-1.4715923605011163
-9.319993229379258,-1.2046148212586913
2.5363652993,-16.3361271565
3.1424252993,-16.1727671565
3.0507452993,-17.4321971565
2.4045852993,-17.3943371565
2.7325952993,-18.2360571565
3.2484652993,-17.3126571565
3.0918752993,-17.2114071565
3.3107452993,-17.2098971565
3.3170152993,-17.4433971565
3.1857252993,-17.5039571565
