x,y
-13.613649653897475,3.0565652628398814
-5.498049515424821,-6.93023686281149
-11.500874236647936,4.781161800623971
-11.293051577500796,3.9113326208607786
-10.15711778192264,-1.3368070784002224
-5.0,-1.0071303084089218
-10.511139543154385,-2.2058504356080566
-9.03416439054404,-2.1619479547196883
-6.911519655054088,-0.6770390479768725
-10.309272144727663,3.730600260902366
-9.467223535993433,-5.457142858776617
-13.341668101714538,-3.3976142675028513
-13.051625781076032,0.23084407030484821
-10.51808790330757,3.5003250003241657
-13.891921256484697,4.323634242365507
-7.230831273898828,2.5685154891400597
-9.35208813965517,4.75919116884563
-10.189619349387092,-3.14498438458337
-12.277386612831759,-2.385233069615931
-10.988419578557183,-5.183539496316864
-6.285538462348514,5.389861164895828
-11.971158288355532,-1.305550446338615
-10.656728600948657,6.151917271257502
-12.295229033538908,-2.0343816889586717
-10.66101637883449,-2.627221800980292
-12.839903987897971,-5.215779242433076
-12.791841061153097,6.236319204100722
-10.57841379571068,4.574609412606737
-7.087465609955363,-1.4381792853687818
-9.944844108282897,2.0364637327678783
-12.111067390173503,1.1566155915924163
-8.438868638535045,-0.4242409038759202
-9.214252216286024,4.709527246290672
-9.76457953666976,-3.884996095696722
-7.40279701798213,-3.3015926604635584
-11.583525808697138,2.5050066610311466
-8.615667158853617,-4.0336035069370775
-9.45322960574547,-5.827784191185016
-7.666008964574048,-5.007627893998767
-11.389264408640328,2.0881766139088347
-8.19916097538503,3.2696178266780205
-11.058570701668138,-0.2506400547968395
-11.216322071428939,2.6665169209594524
-13.672319519497977,0.061795210216652435
-10.728685265517012,0.5933990696174903
-10.603100224665052,-2.704615520282839
-10.763174345173127,3.066455481636798
-10.27203230163964,-1.3411487890717253
-5.557542270894919,2.7117188254048097
-10.469414121247627,-1.372735941064681
-12.306449905584511,-0.9241290536522474
-9.25713515331866,-2.271097166269361
-12.250487615835919,-2.5388564619149903
-8.870575841468593,0.5834213925656271
-5.4535548297226555,-7.1908364166852685
-8.180445875118968,1.6864723101597399
-12.487031499842749,-0.49594061912697524
-9.708404719772735,1.2381293605838473
-6.655916049846738,-4.817573296199543
-9.955522501680706,-1.5064324483807012
-6.2979615984606365,-1.9196605681673373
-10.751954625985814,3.0430438078304713
-8.09790078555565,-4.174879755072116
-10.602432968435942,1.1372903947069135
-9.335370810152195,1.759918271317404
-9.182700152977183,-2.428559392297675
-10.1878658205628,3.487347928041347
-6.192723311474573,-3.8711516862470954
-7.7000782519730215,-4.015307766283264
-7.196906150791845,-4.00158778335597
-11.414003088223598,-0.8059174858242735
-12.566417977449646,5.6949837172934386
-8.06982206602208,-3.238053059379689
-12.235057312000137,-0.9604894069380268
-7.402795967779477,-0.5067473936626697
-10.296841584549592,4.41483748543383
-11.461870834065778,-2.2608294739918384
-6.520065062307239,1.0197311810927059
-8.731626408024031,-1.6951344909320838
-8.039368412383201,-1.6836370750824208
-15.0,2.945998941696802
-11.693355331216253,1.0601692113097776
-9.135587237608199,2.735839200211691
-12.596155544588374,-2.3791749984959845
-13.354152544041167,1.6098621138248281
-10.139921417823953,0.8794203261014141
-11.860847242268354,-0.12499765564902969
-9.530438225065147,-5.347562633791877
-11.576503677488645,1.7088989690914478
-10.605815519439656,0.9225319279512223
-10.408535245805723,3.9639937225850024
-9.578796946975197,4.2304295896189865
-11.095415661702617,-5.815934299459688
-10.441670220415059,-4.355250063944038
-12.242893187803581,-3.534678539143688
-11.493731202712656,-1.158965149884645
-13.16085154594844,-0.5703247117149217
-13.669664859557916,0.34375506014389434
-9.966692422744933,-5.159004630764257
-11.881087496521108,1.4094158475145095
8.977000000000002,-8.6908364166852685
9.397,-9.9508364166852685
9.957,-10.7308364166852685
10.527000000000001,-11.5708364166852685
11.097000000000001,-12.7908364166852685
11.637,-13.4308364166852685
12.197000000000001,-13.9508364166852685
12.507000000000001,-14.6708364166852685
11.567,-15.1508364166852685
12.277000000000001,-15.9408364166852685
